composite_key,q_id,region,state,county,utility,developer,fuel_bucketed,mw_total,q_year,viability,confidence
J2134_MISO_AR_2021.0,J2134,MISO,AR,Pulaski,ENTERGY ARKANSAS,,Solar,200.0,2021.0,0.06890131,unvalidated
J2300_MISO_AR_2021.0,J2300,MISO,AR,Greene,ARKANSAS ELECTRIC COOPERATIVE CORPORATION,,Battery,50.0,2021.0,0.06890131,unvalidated
J1858_MISO_AR_2021.0,J1858,MISO,AR,Mississippi,ENTERGY ARKANSAS,,Solar,440.0,2021.0,0.06890131,unvalidated
J1931_MISO_WI_2021.0,J1931,MISO,WI,Iowa,AMERICAN TRANSMISSION COMPANY,,Wind,40.0,2021.0,0.06890131,unvalidated
J1990_MISO_ND_2021.0,J1990,MISO,ND,Stutsman,MONTANA-DAKOTA UTILITIES CO.,,Wind,250.0,2021.0,0.06890131,unvalidated
J2146_MISO_KY_2021.0,J2146,MISO,KY,Hopkins,BIG RIVERS ELECTRIC CORPORATION,,Solar,45.0,2021.0,0.06890131,unvalidated
GI-2024-20_West_CO_2024.0,GI-2024-20,West,CO,Lincoln,Public Service Company Of Colorado,,Solar+Battery,199.0,2024.0,0.06890131,validated
J3529_MISO_MN_2024.0,J3529,MISO,MN,Mahnomen,OTTER TAIL POWER COMPANY,,Solar,80.0,2024.0,0.06890131,unvalidated
1031_NYISO_NY_2020.0,1031,NYISO,NY,Montgomery,NM-NG,ConnectGen Montgomery County LLC,Solar+Battery,250.0,2020.0,0.06890131,unvalidated
J1558_MISO_AR_2020.0,J1558,MISO,AR,Pope,ENTERGY ARKANSAS,,Solar,200.0,2020.0,0.06890131,unvalidated
J1559_MISO_AR_2020.0,J1559,MISO,AR,Conway,ENTERGY ARKANSAS,,Solar,200.0,2020.0,0.06890131,unvalidated
SRP-Q64_West_AZ_2020.0,SRP-Q64,West,AZ,Pinal,Salt River Project,,Gas,17.0,2020.0,0.06890131,validated
GEN-2023-030_SPP_LA_2023.0,GEN-2023-030,SPP,LA,Desoto Parish,AEP,,Solar,25.0,2023.0,0.06890131,unvalidated
1764_CAISO_CA_2020.0,1764,CAISO,CA,Riverside,SCE,,Solar+Battery,243.29070000000002,2020.0,0.06890131,unvalidated
2019-G42_West_CA_2019.0,2019-G42,West,CA,San Bernardino,WAPA Desert Southwest Region,,Solar+Battery,160.0,2019.0,0.06890131,validated
388_Southeast_KY_2019.0,388,Southeast,KY,Simpson,Tennessee Valley Authority,,Solar,69.0,2019.0,0.06890131,validated
Q86_West_UT_2021.0,Q86,West,UT,Millard,Los Angeles Department of Water and Power,Intermountain Power Agency,Wind,300.0,2021.0,0.06890131,validated
1751_CAISO_CA_2020.0,1751,CAISO,CA,Kern,PGAE,,Solar+Battery,306.0,2020.0,0.06890131,unvalidated
1757_CAISO_CA_2020.0,1757,CAISO,CA,Riverside,SCE,,Solar+Battery,512.6120000000001,2020.0,0.06890131,unvalidated
1744_CAISO_CA_2020.0,1744,CAISO,CA,Kern,PGAE,,Solar+Battery,154.856,2020.0,0.06890131,unvalidated
1740_CAISO_CA_2020.0,1740,CAISO,CA,Kern,PGAE,,Solar+Battery,203.6,2020.0,0.06890131,unvalidated
1783_CAISO_CA_2020.0,1783,CAISO,CA,Ventura,SCE,,Battery,409.0,2020.0,0.06890131,unvalidated
1784_CAISO_CA_2020.0,1784,CAISO,CA,Kern,SCE,,Wind,100.0,2020.0,0.06890131,unvalidated
1814_CAISO_CA_2020.0,1814,CAISO,CA,San Diego,SDGE,,Battery,160.0,2020.0,0.06890131,unvalidated
GI-2024-14_West_CO_2024.0,GI-2024-14,West,CO,Pueblo,Public Service Company Of Colorado,,Solar+Battery,150.0,2024.0,0.06890131,validated
Q107_West_CA_2024.0,Q107,West,CA,Kern,Los Angeles Department of Water and Power,,Battery,300.0,2024.0,0.06890131,validated
22-110_West_OR_2022.0,22-110,West,OR,Marion,Portland General Electric,,Battery,150.0,2022.0,0.06890131,validated
379_Southeast_MS_2019.0,379,Southeast,MS,Lowndes,Tennessee Valley Authority,,Battery,50.0,2019.0,0.06890131,validated
G0713_West_OR_2021.0,G0713,West,OR,Morrow,Bonneville Power Administration,,Solar,100.0,2021.0,0.06890131,validated
J1935_MISO_WI_2021.0,J1935,MISO,WI,Dane,AMERICAN TRANSMISSION COMPANY,,Solar,50.0,2021.0,0.06890131,unvalidated
J2298_MISO_AR_2021.0,J2298,MISO,AR,Greene,ARKANSAS ELECTRIC COOPERATIVE CORPORATION,,Solar,200.0,2021.0,0.06890131,unvalidated
786_West_UT_2016.0,786,West,UT,Summit,PacifiCorp,"Echo Divide Wind, LLC",Wind,100.0,2016.0,0.06890131,validated
787_West_UT_2016.0,787,West,UT,Emery,PacifiCorp,"Green River Solar I, LLC",Solar+Battery,400.0,2016.0,0.06890131,validated
GEN-2017-231_SPP_AR_2017.0,GEN-2017-231,SPP,AR,Franklin,OGE,,Solar,72.5,2017.0,0.06890131,unvalidated
GEN-2017-230_SPP_OK_2017.0,GEN-2017-230,SPP,OK,Lincoln,OGE,,Solar,72.5,2017.0,0.06890131,unvalidated
GEN-2017-232_SPP_OK_2017.0,GEN-2017-232,SPP,OK,Bryan,OGE,,Solar,52.2,2017.0,0.06890131,unvalidated
GEN-2017-178_SPP_OK_2017.0,GEN-2017-178,SPP,OK,Garfield,OGE,,Battery,52.0,2017.0,0.06890131,unvalidated
G0953_West_WA_2023.0,G0953,West,WA,Lincoln,Bonneville Power Administration,,Wind,600.0,2023.0,0.06890131,validated
J3423_MISO_AR_2024.0,J3423,MISO,AR,Jackson,ENTERGY ARKANSAS,,Solar,200.0,2024.0,0.06890131,unvalidated
GI-2024-10_West_CO_2024.0,GI-2024-10,West,CO,Adams,Public Service Company Of Colorado,,Solar,120.0,2024.0,0.06890131,validated
GI-2024-11_West_CO_2024.0,GI-2024-11,West,CO,Saguache,Public Service Company Of Colorado,,Solar+Battery,170.0,2024.0,0.06890131,validated
GI-2024-19_West_CO_2024.0,GI-2024-19,West,CO,Lincoln,Public Service Company Of Colorado,,Solar+Battery,199.0,2024.0,0.06890131,validated
GEN-2023-027_SPP_OK_2023.0,GEN-2023-027,SPP,OK,Mayes,AEP,,Solar+Battery,150.0,2023.0,0.06890131,unvalidated
2023-G10.1_West_AZ_2023.0,2023-G10.1,West,AZ,Coconino,CRCM,,Battery,90.0,2023.0,0.06890131,validated
J2029_MISO_MI_2021.0,J2029,MISO,MI,Marquette,AMERICAN TRANSMISSION COMPANY,,Solar,62.5,2021.0,0.06890131,unvalidated
IA-PNM-2022-09_West_NM_2022.0,IA-PNM-2022-09,West,NM,Mckinley,Public Service Company of New Mexico,,Solar+Battery,375.0,2022.0,0.06890131,validated
Q73_West_CA_2019.0,Q73,West,CA,Los Angeles,Los Angeles Department of Water and Power,,Battery,200.0,2019.0,0.06890131,validated
118_West_AZ_2022.0,118,West,AZ,Apache,Tucson Electric Power Company,,Wind,300.0,2022.0,0.06890131,validated
IA-PNM-2022-03_West_NM_2022.0,IA-PNM-2022-03,West,NM,Santa Fe,Public Service Company of New Mexico,,Solar,100.0,2022.0,0.06890131,validated
Q463_West_AZ_2022.0,Q463,West,AZ,Maricopa,Arizona Public Service,,Solar+Battery,150.0,2022.0,0.06890131,validated
974_West_WY_2017.0,974,West,WY,Lincoln,PacifiCorp,"Lincoln Solar, LLC",Solar,80.0,2017.0,0.06890131,validated
GEN-2017-117_SPP_OK_2017.0,GEN-2017-117,SPP,OK,Canadian,WFEC,,Battery,19.8,2017.0,0.06890131,unvalidated
48968_Southeast_SC_2017.0,48968,Southeast,SC,Chester,Duke Energy Carolinas,,Solar,69.75,2017.0,0.06890131,validated
AG2-029_PJM_IN_2020.0,AG2-029,PJM,IN,Noble,AEP,,Solar,300.0,2020.0,0.06890131,validated
J1612_MISO_AR_2020.0,J1612,MISO,AR,Union,ENTERGY ARKANSAS,,Solar,100.0,2020.0,0.06890131,unvalidated
C4-087_West_OR_2024.0,C4-087,West,OR,Douglas,PacifiCorp,,Other,20.0,2024.0,0.06890131,validated
778_West_UT_2016.0,778,West,UT,Emery,PacifiCorp,"Hornshadow Solar 2, LLC",Solar+Battery,200.0,2016.0,0.06890131,validated
564_NYISO_NY_2016.0,564,NYISO,NY,Schoharie,NM-NG,"Rock District Solar, LLC",Solar,20.0,2016.0,0.06890131,unvalidated
565_NYISO_NY_2016.0,565,NYISO,NY,Montgomery,NM-NG,"Tayandenega Solar, LLC",Solar,20.0,2016.0,0.06890131,unvalidated
Q53_West_UT_2016.0,Q53,West,UT,Millard,Los Angeles Department of Water and Power,Intermountain Power Agency,Solar+Battery,570.0,2016.0,0.06890131,validated
GI-2016-15_West_CO_2016.0,GI-2016-15,West,CO,Lincoln,Public Service Company Of Colorado,,Wind,200.0,2016.0,0.06890131,validated
781_West_UT_2016.0,781,West,UT,Tooele,PacifiCorp,"Elektron Solar, LLC",Solar,80.0,2016.0,0.06890131,validated
785_West_WY_2016.0,785,West,WY,Natrona,PacifiCorp,"Anticline Wind, LLC",Wind,100.0,2016.0,0.06890131,validated
G0972_West_OR_2023.0,G0972,West,OR,Curry,Bonneville Power Administration,,Wind,300.0,2023.0,0.06890131,validated
G0973_West_WA_2023.0,G0973,West,WA,Mason,Bonneville Power Administration,,Wind,300.0,2023.0,0.06890131,validated
Q568_West_AZ_2024.0,Q568,West,AZ,Yuma,Arizona Public Service,,Battery,200.0,2024.0,0.06890131,validated
C4-095_West_OR_2024.0,C4-095,West,OR,Crook,PacifiCorp,,Solar+Battery,49.9,2024.0,0.06890131,validated
IA-PNM-2020-20_West_NM_2020.0,IA-PNM-2020-20,West,NM,Bernalillo,Public Service Company of New Mexico,,Solar+Battery,300.0,2020.0,0.06890131,validated
IA-PNM-2020-13_West_NM_2020.0,IA-PNM-2020-13,West,NM,Bernalillo,Public Service Company of New Mexico,,Battery,100.0,2020.0,0.06890131,validated
Q79_West_CA_2020.0,Q79,West,CA,Kern,Los Angeles Department of Water and Power,,Battery,250.0,2020.0,0.06890131,validated
IC-1012_Southeast_AL_2020.0,IC-1012,Southeast,AL,Autauga,Southern Company,,Gas,657.0,2020.0,0.06890131,validated
G0956_West_ID_2023.0,G0956,West,ID,Benewah,Bonneville Power Administration,,Wind,400.0,2023.0,0.06890131,validated
G0578_West_WA_2017.0,G0578,West,WA,Yakima,Bonneville Power Administration,,Solar+Battery,160.0,2017.0,0.06890131,validated
Q88_West_NV_2022.0,Q88,West,NV,Clark,Los Angeles Department of Water and Power,,Solar+Battery,1000.0,2022.0,0.06890131,validated
CLPT G17_West_WY_2022.0,CLPT G17,West,WY,Laramie,Black Hills Cheyenne Light Fuel and Power Transmission,"NextEra Energy Resources Interconnection Holdings, LL",Other_combined,300.0,2022.0,0.06890131,validated
C2-06_West_OR_2022.0,C2-06,West,OR,Crook,PacifiCorp,,Solar,80.0,2022.0,0.06890131,validated
498_Southeast_AL_2022.0,498,Southeast,AL,Colbert,Tennessee Valley Authority,,Solar+Battery,170.0,2022.0,0.06890131,validated
Q74_West_CA_2019.0,Q74,West,CA,Los Angeles,Los Angeles Department of Water and Power,,Battery,100.0,2019.0,0.06890131,validated
AI1-001_PJM_NJ_2022.0,AI1-001,PJM,NJ,Monmouth,JCPL,,Other_combined,2100.0,2022.0,0.06890131,validated
AI1-018_PJM_VA_2022.0,AI1-018,PJM,VA,Spotsylvania,Dominion,,Battery,300.0,2022.0,0.06890131,validated
Q89_West_CA_2022.0,Q89,West,CA,Kern,Los Angeles Department of Water and Power,,Solar+Battery,500.0,2022.0,0.06890131,validated
AI1-022_PJM_IN_2022.0,AI1-022,PJM,IN,Huntington,AEP,,Battery,450.0,2022.0,0.06890131,validated
AI1-024_PJM_IL_2022.0,AI1-024,PJM,IL,Mclean,ComEd,,Battery,300.0,2022.0,0.06890131,validated
Q90_West_UT_2022.0,Q90,West,UT,Millard,Los Angeles Department of Water and Power,Intermountain Power Agency,Solar+Battery,800.0,2022.0,0.06890131,validated
LGE-GIS-2010-001_Southeast_KY_2010.0,LGE-GIS-2010-001,Southeast,KY,Jefferson,Louisville Gas & Electric and Kentucky Utilities Energy,,Gas,690.0,2010.0,0.06890131,validated
J3841_MISO_LA_2024.0,J3841,MISO,LA,Richland Parish,"ENTERGY MISSISSIPPI, LLC.",,Gas,770.0,2024.0,0.06890131,unvalidated
J2377_MISO_IL_2024.0,J2377,MISO,IL,Peoria,AMEREN ILLINOIS,,Battery,300.0,2024.0,0.06890131,unvalidated
IA-PNM-2017-13_West_NM_2017.0,IA-PNM-2017-13,West,NM,San Juan,Public Service Company of New Mexico,,Solar+Battery,500.0,2017.0,0.06890131,validated
GEN-2017-131_SPP_KS_2017.0,GEN-2017-131,SPP,KS,Wilson,WERE,,Battery,29.6,2017.0,0.06890131,unvalidated
1736_CAISO_CA_2020.0,1736,CAISO,CA,Kern,PGAE,,Solar+Battery,500.0,2020.0,0.06890131,unvalidated
1779_CAISO_CA_2020.0,1779,CAISO,CA,Kern,SCE,,Solar+Battery,300.0,2020.0,0.06890131,unvalidated
1775_CAISO_CA_2020.0,1775,CAISO,CA,San Bernardino,SCE,,Solar+Battery,145.0,2020.0,0.06890131,unvalidated
1774_CAISO_CA_2020.0,1774,CAISO,CA,San Bernardino,SCE,,Solar+Battery,300.0,2020.0,0.06890131,unvalidated
G0971_West_OR_2023.0,G0971,West,OR,Lane,Bonneville Power Administration,,Other_combined,160.0,2023.0,0.06890131,validated
G0970_West_OR_2023.0,G0970,West,OR,Polk,Bonneville Power Administration,,Other_combined,160.0,2023.0,0.06890131,validated
09-033 *_West_OR_2009.0,09-033 *,West,OR,Wasco,Portland General Electric,,Wind,200.0,2009.0,0.06890131,validated
98_Southeast_FL_2009.0,98,Southeast,FL,Liberty,Duke Energy Florida,Telogia Biomass,Other,14.0,2009.0,0.06890131,validated
Q08_West_NV_2009.0,Q08,West,NV,Clark,Los Angeles Department of Water and Power,,Solar,150.0,2009.0,0.06890131,validated
GI-157_Southeast_GA_2021.0,GI-157,Southeast,GA,Talbot,Georgia Transmission,,Solar,150.0,2021.0,0.06890131,validated
GI-2020-130_West_CA_2020.0,GI-2020-130,West,CA,Imperial,Imperial Irrigation District,,Other_combined,50.0,2020.0,0.06890131,validated
IA-PNM-2020-01_West_NM_2020.0,IA-PNM-2020-01,West,NM,Guadalupe,Public Service Company of New Mexico,,Wind,145.0,2020.0,0.06890131,validated
1RSC-2020-02_West_CO_2020.0,1RSC-2020-02,West,CO,Pueblo,Public Service Company Of Colorado,,Battery,75.0,2020.0,0.06890131,validated
G0974_West_OR_2023.0,G0974,West,OR,Wasco,Bonneville Power Administration,,Wind,250.0,2023.0,0.06890131,validated
G0975_West_OR_2023.0,G0975,West,OR,Umatilla,Bonneville Power Administration,,Wind,19.0,2023.0,0.06890131,validated
S0021_West_UT_2023.0,S0021,West,UT,Utah,PacifiCorp,,Gas,200.0,2023.0,0.06890131,validated
S0022_West_ID_2023.0,S0022,West,ID,Bingham,PacifiCorp,,Wind,151.8,2023.0,0.06890131,validated
GI-187_Southeast_GA_2023.0,GI-187,Southeast,GA,Mitchell,Georgia Transmission,,Solar+Battery,207.6,2023.0,0.06890131,validated
Company HS_West_NV_2017.0,Company HS,West,NV,Washoe,NV Energy,,Battery,100.0,2017.0,0.06890131,validated
Q264_West_AZ_2017.0,Q264,West,AZ,Pinal,Arizona Public Service,,Solar+Battery,130.0,2017.0,0.06890131,validated
Q62_West_CA_2017.0,Q62,West,CA,Los Angeles,Los Angeles Department of Water and Power,,Battery,75.0,2017.0,0.06890131,validated
AI1-017_PJM_VA_2022.0,AI1-017,PJM,VA,Surry,Dominion,,Battery,300.0,2022.0,0.06890131,validated
C4-096_West_OR_2024.0,C4-096,West,OR,Umatilla,PacifiCorp,,Solar+Battery,20.0,2024.0,0.06890131,validated
C4-047_West_UT_2024.0,C4-047,West,UT,Millard,PacifiCorp,,Solar+Battery,100.0,2024.0,0.06890131,validated
Q574_West_AZ_2024.0,Q574,West,AZ,Maricopa,Arizona Public Service,,Battery,220.0,2024.0,0.06890131,validated
Q572_West_CA_2024.0,Q572,West,CA,Riverside,Arizona Public Service,,Hydro,1300.0,2024.0,0.06890131,validated
C4-084_West_UT_2024.0,C4-084,West,UT,Duchesne,PacifiCorp,,Solar+Battery,100.0,2024.0,0.06890131,validated
IA-PNM-2017-15_West_NM_2017.0,IA-PNM-2017-15,West,NM,San Juan,Public Service Company of New Mexico,,Solar,95.6,2017.0,0.06890131,validated
IA-PNM-2017-14_West_NM_2017.0,IA-PNM-2017-14,West,NM,San Juan,Public Service Company of New Mexico,,Gas,236.3,2017.0,0.06890131,validated
AG2-451_PJM_NJ_2021.0,AG2-451,PJM,NJ,Salem,AEC,,Battery,123.0,2021.0,0.06890131,validated
AG2-444_PJM_OH_2021.0,AG2-444,PJM,OH,Pickaway,AEP,,Solar,346.0,2021.0,0.06890131,validated
297_CAISO_CA_2008.0,297,CAISO,CA,Los Angeles,SCE,,Solar+Battery,132.0,2008.0,0.06890131,unvalidated
276_NYISO_NY_2008.0,276,NYISO,NY,Cortland,NM-NG,Homer Solar Energy Center LLC,Solar,90.0,2008.0,0.06890131,unvalidated
Q06_West_CA_2008.0,Q06,West,CA,San Bernardino,Los Angeles Department of Water and Power,,Solar,300.0,2008.0,0.06890131,validated
2008-G9_West_CO_2008.0,2008-G9,West,CO,Yuma,LAPT,,Wind,90.0,2008.0,0.06890131,validated
378_CAISO_CA_2008.0,378,CAISO,CA,Santa Clara,PGAE,,Other_combined,123.0,2008.0,0.06890131,unvalidated
G0344_West_OR_2008.0,G0344,West,OR,Gilliam,Bonneville Power Administration,,Wind,488.0,2008.0,0.06890131,validated
G0345_West_OR_2008.0,G0345,West,OR,Wasco,Bonneville Power Administration,,Wind,201.0,2008.0,0.06890131,validated
Q467_West_AZ_2022.0,Q467,West,AZ,Maricopa,Arizona Public Service,,Battery,300.0,2022.0,0.06890131,validated
76_West_WA_2019.0,76,West,WA,King,Puget Sound Energy,,Battery,100.0,2019.0,0.06890131,validated
401_Southeast_TN_2019.0,401,Southeast,TN,Humphreys,Tennessee Valley Authority,,Gas,593.0,2019.0,0.06890131,validated
LG-19-9 -1_West_NM_2019.0,LG-19-9 -1,West,NM,Dona Ana,El Paso Electric Company,,Solar,100.0,2019.0,0.06890131,validated
567_West_ID_2019.0,567,West,ID,Ada,Idaho Power Company,"Pleasant Valley Solar, LLC",Solar,200.0,2019.0,0.06890131,validated
Company 221_West_NV_2022.0,Company 221,West,NV,Clark,NV Energy,,Battery,100.0,2022.0,0.06890131,validated
Q458_West_AZ_2022.0,Q458,West,AZ,Navajo,Arizona Public Service,,Wind,242.25,2022.0,0.06890131,validated
Company NJ_West_NV_2022.0,Company NJ,West,NV,Storey,NV Energy,,Battery,200.0,2022.0,0.06890131,validated
953_West_WA_2017.0,953,West,WA,Yakima,PacifiCorp,High Top Solar LLC,Solar,80.0,2017.0,0.06890131,validated
Company HQ_West_NV_2017.0,Company HQ,West,NV,Pershing,NV Energy,,Solar+Battery,240.0,2017.0,0.06890131,validated
LG-17-9-3_West_NM_2017.0,LG-17-9-3,West,NM,Otero,El Paso Electric Company,,Solar+Battery,120.0,2017.0,0.06890131,validated
Company HP_West_NV_2017.0,Company HP,West,NV,Lander,NV Energy,,Solar,79.0,2017.0,0.06890131,validated
J1562_MISO_AR_2020.0,J1562,MISO,AR,Mississippi,ENTERGY ARKANSAS,,Solar,200.0,2020.0,0.06890131,unvalidated
461_Southeast_TN_2020.0,461,Southeast,TN,Loudon,Tennessee Valley Authority,,Battery,22.0,2020.0,0.06890131,validated
GI-2024-09_West_CO_2024.0,GI-2024-09,West,CO,Adams,Public Service Company Of Colorado,,Battery,199.0,2024.0,0.06890131,validated
C4-109_West_WY_2024.0,C4-109,West,WY,Albany,PacifiCorp,,Solar+Battery,160.0,2024.0,0.06890131,validated
G1008_West_WA_2023.0,G1008,West,WA,Clark,Bonneville Power Administration,,Gas,286.0,2023.0,0.06890131,validated
G1010_West_WA_2023.0,G1010,West,WA,Yakima,Bonneville Power Administration,,Solar,70.0,2023.0,0.06890131,validated
261_Southeast_SC_2024.0,261,Southeast,SC,Dillon,Santee Cooper,,Solar,49.9,2024.0,0.06890131,validated
C4-119_West_OR_2024.0,C4-119,West,OR,Jackson,PacifiCorp,,Solar,3.0,2024.0,0.06890131,validated
571_NYISO_NY_2016.0,571,NYISO,NY,Genesee,NM-NG,"Heritage Wind, LLC",Wind,200.1,2016.0,0.06890131,unvalidated
572_NYISO_NY_2016.0,572,NYISO,NY,Greene,CHG&E,Hecate Energy Greene 1 LLC,Solar,20.0,2016.0,0.06890131,unvalidated
573_NYISO_NY_2016.0,573,NYISO,NY,Greene,CHG&E,Hecate Energy Greene 2 LLC,Solar,10.0,2016.0,0.06890131,unvalidated
Q246_West_AZ_2016.0,Q246,West,AZ,Yuma,Arizona Public Service,,Solar,20.0,2016.0,0.06890131,validated
16-060_West_OR_2016.0,16-060,West,OR,Jefferson,Portland General Electric,,Solar,67.0,2016.0,0.06890131,validated
575_NYISO_NY_2016.0,575,NYISO,NY,Orange,O&R,"Little Pond Solar, LLC",Solar,20.0,2016.0,0.06890131,unvalidated
IC-503_Southeast_GA_2016.0,IC-503,Southeast,GA,Oglethorpe,Southern Company,,Solar,80.0,2016.0,0.06890131,validated
51_West_WA_2017.0,51,West,WA,Kittitas,Puget Sound Energy,,Solar,79.2,2017.0,0.06890131,validated
670_NYISO_NY_2017.0,670,NYISO,NY,Oneida,NM-NG,SunEast Skyline Solar LLC,Solar,20.0,2017.0,0.06890131,unvalidated
AD1-100_PJM_IL_2017.0,AD1-100,PJM,IL,Ford,ComEd,,Wind,850.0,2017.0,0.06890131,validated
G0716_West_WA_2021.0,G0716,West,WA,Benton,Bonneville Power Administration,,Solar+Battery,150.0,2021.0,0.06890131,validated
Q468_West_AZ_2022.0,Q468,West,AZ,Maricopa,Arizona Public Service,,Battery,1000.0,2022.0,0.06890131,validated
333_West_MT_2017.0,333,West,MT,Wheatland,NorthWestern Energy,,Wind,80.0,2017.0,0.06890131,validated
Q565_West_AZ_2024.0,Q565,West,AZ,Coconino,Arizona Public Service,,Wind,161.0,2024.0,0.06890131,validated
C4-120_West_OR_2024.0,C4-120,West,OR,Jefferson,PacifiCorp,,Solar,3.0,2024.0,0.06890131,validated
C4-029_West_ID_2024.0,C4-029,West,ID,Caribou,PacifiCorp,,Solar+Battery,150.0,2024.0,0.06890131,validated
C4-031_West_UT_2024.0,C4-031,West,UT,Millard,PacifiCorp,,Gas,199.9,2024.0,0.06890131,validated
GI-2024-13_West_CO_2024.0,GI-2024-13,West,CO,Adams,Public Service Company Of Colorado,,Wind,423.0,2024.0,0.06890131,validated
C4-118_West_OR_2024.0,C4-118,West,OR,Linn,PacifiCorp,,Solar,3.0,2024.0,0.06890131,validated
C4-121_West_OR_2024.0,C4-121,West,OR,Jefferson,PacifiCorp,,Solar,3.0,2024.0,0.06890131,validated
GI-2024-12_West_CO_2024.0,GI-2024-12,West,CO,Adams,Public Service Company Of Colorado,,Wind,423.0,2024.0,0.06890131,validated
GI-2020-139_West_CA_2020.0,GI-2020-139,West,CA,Riverside,Imperial Irrigation District,,Other,80.0,2020.0,0.06890131,validated
GI-93_Southeast_MO_2020.0,GI-93,Southeast,MO,Macon,"Associated Electric Cooperative, Incorporated",,Solar,100.0,2020.0,0.06890131,validated
SRP-Q66_West_AZ_2020.0,SRP-Q66,West,AZ,Maricopa,Salt River Project,,Gas,30.0,2020.0,0.06890131,validated
SRP-Q65_West_AZ_2020.0,SRP-Q65,West,AZ,Maricopa,Salt River Project,,Gas,30.0,2020.0,0.06890131,validated
GI-2020-142A_West_CA_2020.0,GI-2020-142A,West,CA,Imperial,Imperial Irrigation District,,Solar+Battery,30.0,2020.0,0.06890131,validated
GI-145_Southeast_GA_2020.0,GI-145,Southeast,GA,Jefferson,Georgia Transmission,,Solar,120.0,2020.0,0.06890131,validated
G0998_West_WA_2023.0,G0998,West,WA,Benton,Bonneville Power Administration,,Other_combined,1120.0,2023.0,0.06890131,validated
J2045_MISO_IN_2022.0,J2045,MISO,IN,Newton,NORTHERN INDIANA PUBLIC SERVICE COMPANY,,Battery,50.0,2022.0,0.06890131,unvalidated
115_West_AZ_2022.0,115,West,AZ,Pima,Tucson Electric Power Company,,Other,100.0,2022.0,0.06890131,validated
Company NC_West_NV_2022.0,Company NC,West,NV,Washoe,NV Energy,,Solar+Battery,600.0,2022.0,0.06890131,validated
Company NH_West_NV_2022.0,Company NH,West,NV,Washoe,NV Energy,,Battery,100.0,2022.0,0.06890131,validated
Company 220_West_NV_2022.0,Company 220,West,NV,Clark,NV Energy,,Battery,200.0,2022.0,0.06890131,validated
Company NA_West_NV_2022.0,Company NA,West,NV,White Pine,NV Energy,,Wind,300.0,2022.0,0.06890131,validated
Company 222_West_NV_2022.0,Company 222,West,NV,Clark,NV Energy,,Battery,100.0,2022.0,0.06890131,validated
116_West_AZ_2022.0,116,West,AZ,Pima,Tucson Electric Power Company,,Other,100.0,2022.0,0.06890131,validated
GI-122_Southeast_GA_2019.0,GI-122,Southeast,GA,Terrell,Georgia Transmission,,Solar,150.0,2019.0,0.06890131,validated
J1882_MISO_IL_2022.0,J1882,MISO,IL,Tazewell,AMEREN ILLINOIS,,Battery,45.0,2022.0,0.06890131,unvalidated
581_NYISO_NY_2016.0,581,NYISO,NY,Herkimer,NM-NG,SunEast Hills Solar LLC,Solar,20.0,2016.0,0.06890131,unvalidated
GI-2016-119A_West_CA_2016.0,GI-2016-119A,West,CA,Imperial,Imperial Irrigation District,,Other_combined,140.0,2016.0,0.06890131,validated
Q558_West_AZ_2024.0,Q558,West,AZ,Maricopa,Arizona Public Service,,Solar,250.0,2024.0,0.06890131,validated
G1014_West_WA_2023.0,G1014,West,WA,King,Bonneville Power Administration,,Battery,250.0,2023.0,0.06890131,validated
G1015_West_WA_2023.0,G1015,West,WA,Benton,Bonneville Power Administration,,Solar,500.0,2023.0,0.06890131,validated
NC5-003_West_NV_2017.0,NC5-003,West,NV,Clark,Navajo-Crystal,,Solar+Battery,250.0,2017.0,0.06890131,validated
1117_NYISO_NY_2020.0,1117,NYISO,NY,Suffolk,LIPA,"Caithness LI Energy Storage, LLC",Battery,70.0,2020.0,0.06890131,unvalidated
AG2-053_PJM_OH_2020.0,AG2-053,PJM,OH,Fulton,ATSI,,Solar,300.0,2020.0,0.06890131,validated
GI-95_Southeast_MO_2020.0,GI-95,Southeast,MO,Dade,"Associated Electric Cooperative, Incorporated",,Wind,247.0,2020.0,0.06890131,validated
202003_Southeast_FL_2020.0,202003,Southeast,FL,Osceola,Orlando Utilities Commission,,Solar,74.5,2020.0,0.06890131,validated
1122_NYISO_NY_2020.0,1122,NYISO,NY,Dutchess,CHG&E,"Microgrid Networks, LLC",Battery,205.0,2020.0,0.06890131,unvalidated
1123_NYISO_NY_2020.0,1123,NYISO,NY,Suffolk,LIPA,"KCE NY 29, LLC",Battery,150.0,2020.0,0.06890131,unvalidated
GI-2024-06_West_CO_2024.0,GI-2024-06,West,CO,Morgan,Public Service Company Of Colorado,,Solar+Battery,500.0,2024.0,0.06890131,validated
Q561_West_AZ_2024.0,Q561,West,AZ,Maricopa,Arizona Public Service,,Solar+Battery,600.0,2024.0,0.06890131,validated
Q560_West_AZ_2024.0,Q560,West,AZ,Maricopa,Arizona Public Service,,Battery,425.0,2024.0,0.06890131,validated
Q559_West_AZ_2024.0,Q559,West,AZ,Maricopa,Arizona Public Service,,Solar,80.0,2024.0,0.06890131,validated
